flux,pulse_number,time
-0.2326787,0,0.7992384685041913
0.08372755,0,0.8025548106971547
0.032458022,0,0.8058711528901182
-0.3239873,0,0.8091874950830816
-1.1789677,0,0.8125038372760451
-0.05885057,0,0.8158201794690085
0.40404004,0,0.819136521661972
-0.48365527,0,0.8224528638549354
0.37718457,0,0.8257692060478989
0.4284541,0,0.8290855482408623
0.5065791,0,0.8324018904338258
-0.23023729,0,0.8357182326267892
0.2565791,0,0.8390345748197527
0.18187208,0,0.8423509170127161
0.5851924,0,0.8456672592056796
0.89818066,0,0.848983601398643
-0.51002246,0,0.8522999435916064
1.6974971,0,0.8556162857845699
0.4103877,0,0.8589326279775333
0.7194697,0,0.8622489701704968
0.44310254,0,0.8655653123634602
0.39280957,0,0.8688816545564237
-0.86988574,0,0.8721979967493871
0.20823927,0,0.8755143389423506
-0.1545537,0,0.878830681135314
1.3786495,0,0.8821470233282775
0.7331416,0,0.8854633655212409
0.3659541,0,0.8887797077142044
0.31956738,0,0.8920960499071678
0.723376,0,0.8954123921001313
-0.075940415,0,0.8987287342930947
0.34984082,0,0.9020450764860583
0.6706416,0,0.9053614186790216
-0.048596665,0,0.9086777608719852
-0.14625292,0,0.9119941030649485
0.04661818,0,0.915310445257912
1.1110713,0,0.9186267874508754
0.32786816,0,0.921943129643839
0.4567744,0,0.9252594718368023
0.59642285,0,0.9285758140297659
0.43431348,0,0.9318921562227293
0.59935254,0,0.9352084984156928
0.251208,0,0.9385248406086562
0.31761426,0,0.9418411828016197
0.3083369,0,0.945157524994583
0.895251,0,0.9484738671875466
0.32884473,0,0.95179020938051
0.77659863,0,0.9551065515734735
0.79417676,0,0.9584228937664369
-0.13990526,0,0.9617392359594004
0.8093135,0,0.9650555781523638
1.0217159,0,0.9683719203453273
0.72386426,0,0.9716882625382907
0.6891963,0,0.9750046047312542
0.61741894,0,0.9783209469242176
0.9616572,0,0.9816372891171811
0.3791377,0,0.9849536313101445
0.3630244,0,0.988269973503108
0.907458,0,0.9915863156960714
1.101794,0,0.9949026578890348
-0.0012333858,0,0.9982190000819983
0.41722363,0,1.0015353422749618
0.12913771,0,1.0048516844679252
0.9807002,0,1.0081680266608886
0.27806348,0,1.011484368853852
1.3034542,0,1.0148007110468156
0.11497755,0,1.018117053239779
1.0944698,0,1.0214333954327424
0.957751,0,1.0247497376257058
0.4338252,0,1.0280660798186694
-0.22340135,0,1.0313824220116328
1.3293331,0,1.0346987642045962
-0.56275684,0,1.0380151063975596
0.8141963,0,1.0413314485905232
0.5407588,0,1.0446477907834866
0.32640332,0,1.04796413297645
0.5148799,0,1.0512804751694134
1.2414424,0,1.054596817362377
0.5695674,0,1.0579131595553404
0.53099316,0,1.0612295017483038
0.63499707,0,1.0645458439412672
0.74974316,0,1.0678621861342308
0.89329785,0,1.0711785283271942
0.71849316,0,1.0744948705201576
1.1784542,0,1.077811212713121
0.51341504,0,1.0811275549060846
0.28392285,0,1.084443897099048
-0.02271776,0,1.0877602392920114
0.56566113,0,1.0910765814849748
0.3317744,0,1.0943929236779384
1.1745479,0,1.0977092658709018
0.50023144,0,1.1010256080638652
0.6008174,0,1.1043419502568286
1.0998409,0,1.1076582924497922
0.47093457,0,1.1109746346427556
0.39818066,0,1.114290976835719
-0.4983037,0,1.1176073190286824
0.22972365,0,1.120923661221646
0.2902705,0,1.1242400034146094
0.18773146,0,1.1275563456075728
0.17796583,0,1.1308726878005362
0.8400752,0,1.1341890299934996
1.3766963,0,1.1375053721864632
0.3815791,0,1.1408217143794266
0.30540723,0,1.14413805657239
0.7570674,0,1.1474543987653534
0.17308302,0,1.150770740958317
0.1813838,0,1.1540870831512804
0.6970088,0,1.1574034253442438
0.51292676,0,1.1607197675372072
0.6916377,0,1.1640361097301708
0.10179396,0,1.1673524519231342
-0.4753545,0,1.1706687941160976
0.5192744,0,1.173985136309061
0.692126,0,1.1773014785020246
0.39622754,0,1.180617820694988
0.4177119,0,1.1839341628879514
0.97191113,0,1.1872505050809148
-0.3166631,0,1.1905668472738784
0.42747754,0,1.1938831894668418
0.2956416,0,1.1971995316598052
0.16038771,0,1.2005158738527686
0.67405957,0,1.2038322160457322
0.9982783,0,1.2071485582386956
0.44261426,0,1.210464900431659
0.7194697,0,1.2137812426246224
0.52366894,0,1.217097584817586
0.42259473,0,1.2204139270105494
0.59105176,0,1.2237302692035128
1.2873409,0,1.2270466113964762
0.37962598,0,1.2303629535894398
0.57298535,0,1.2336792957824032
0.3395869,0,1.2369956379753666
0.79417676,0,1.24031198016833
1.1096065,0,1.2436283223612936
0.61155957,0,1.246944664554257
0.7116572,0,1.2502610067472204
0.81029004,0,1.2535773489401838
0.51536816,0,1.2568936911331474
0.26585644,0,1.2602100333261108
0.72630566,0,1.2635263755190742
0.41624707,0,1.2668427177120376
0.1032588,0,1.2701590599050012
0.7204463,0,1.2734754020979646
0.9548213,0,1.276791744290928
0.47484082,0,1.2801080864838914
0.3688838,0,1.2834244286768548
-0.28199512,0,1.2867407708698184
0.56566113,0,1.2900571130627818
0.3400752,0,1.2933734552557452
0.59154004,0,1.2966897974487086
-0.12769823,0,1.3000061396416722
0.4802119,0,1.3033224818346356
0.9304072,0,1.306638824027599
-0.09693651,0,1.3099551662205624
1.1823604,0,1.313271508413526
0.4548213,0,1.3165878506064894
-0.19019823,0,1.3199041927994528
0.9279658,0,1.3232205349924162
1.2541378,0,1.3265368771853798
0.85472363,0,1.3298532193783432
0.8576533,0,1.3331695615713066
0.6633174,0,1.33648590376427
0.7956416,0,1.3398022459572336
-0.82056934,0,1.343118588150197
0.7590205,0,1.3464349303431604
0.7927119,0,1.3497512725361238
0.660876,0,1.3530676147290874
0.17015333,0,1.3563839569220508
0.18040724,0,1.3597002991150142
1.3449581,0,1.3630166413079776
0.73704785,0,1.3663329835009412
1.1022823,0,1.3696493256939046
0.8093135,0,1.372965667886868
1.0524776,0,1.3762820100798314
1.0798213,0,1.379598352272795
0.80003613,0,1.3829146944657584
0.7614619,0,1.3862310366587218
1.7946651,0,1.3895473788516852
2.4655635,0,1.3928637210446488
1.2639034,0,1.3961800632376122
1.4323604,0,1.3994964054305756
1.8884151,0,1.402812747623539
1.8347042,0,1.4061290898165026
1.2443721,0,1.409445432009466
1.6149776,0,1.4127617742024294
1.5822628,0,1.4160781163953928
1.4929073,0,1.4193944585883562
2.4894893,0,1.4227108007813198
1.1340206,0,1.4260271429742832
2.0734737,0,1.4293434851672466
2.5910518,0,1.43265982736021
1.6823604,0,1.4359761695531736
2.2897823,0,1.439292511746137
1.2658565,0,1.4426088539391004
0.96409863,0,1.4459251961320638
1.3649776,0,1.4492415383250274
1.6716182,0,1.4525578805179908
1.8088253,0,1.4558742227109542
0.9020869,0,1.4591905649039176
1.7263057,0,1.4625069070968812
2.2844112,0,1.4658232492898446
2.37279,0,1.469139591482808
1.9943721,0,1.4724559336757714
2.2482784,0,1.475772275868735
1.886462,0,1.4790886180616984
1.1559932,0,1.4824049602546618
1.9738643,0,1.4857213024476252
2.3630245,0,1.4890376446405889
1.726794,0,1.4923539868335522
1.9977901,0,1.4956703290265156
2.6721065,0,1.498986671219479
2.26488,0,1.5023030134124427
1.5568721,0,1.505619355605406
2.0568721,0,1.5089356977983694
2.1701534,0,1.5122520399913328
2.2365596,0,1.5155683821842965
2.1950557,0,1.5188847243772599
2.9411495,0,1.5222010665702232
2.5524776,0,1.5255174087631866
2.8068721,0,1.5288337509561503
2.870837,0,1.5321500931491137
3.7536495,0,1.535466435342077
3.8200557,0,1.5387827775350404
3.4684932,0,1.542099119728004
3.379626,0,1.5454154619209675
4.2502313,0,1.5487318041139309
3.658923,0,1.5520481463068942
3.52904,0,1.5553644884998579
4.5598016,0,1.5586808306928213
5.18236,0,1.5619971728857847
5.6965203,0,1.565313515078748
6.61986,0,1.5686298572717114
5.77904,0,1.571946199464675
6.4103875,0,1.5752625416576385
7.200915,0,1.5785788838506019
7.1061883,0,1.5818952260435653
7.0807977,0,1.5852115682365289
7.128649,0,1.5885279104294923
7.400622,0,1.5918442526224557
7.5749383,0,1.595160594815419
8.15404,0,1.5984769370083827
8.122302,0,1.601793279201346
7.7927117,0,1.6051096213943095
7.8845086,0,1.6084259635872729
7.6310906,0,1.6117423057802365
7.9186883,0,1.6150586479731999
7.2643914,0,1.6183749901661633
8.069568,0,1.6216913323591267
8.071033,0,1.6250076745520903
7.942614,0,1.6283240167450537
8.133044,0,1.631640358938017
8.193591,0,1.6349567011309805
7.4020867,0,1.638273043323944
7.251208,0,1.6415893855169075
7.219958,0,1.6449057277098709
7.5339227,0,1.6482220699028343
7.135485,0,1.6515384120957979
7.248278,0,1.6548547542887613
6.400622,0,1.6581710964817247
6.3635125,0,1.661487438674688
6.2419305,0,1.6648037808676517
6.190661,0,1.668120123060615
5.516833,0,1.6714364652535785
4.7643914,0,1.6747528074465419
4.83861,0,1.6780691496395055
4.3723016,0,1.6813854918324689
4.0109735,0,1.6847018340254323
3.7292354,0,1.6880181762183957
3.8044307,0,1.6913345184113593
4.1916375,0,1.6946508606043227
3.6706417,0,1.697967202797286
3.1891963,0,1.7012835449902495
2.6984737,0,1.7045998871832129
2.5554073,0,1.7079162293761765
2.2673213,0,1.7112325715691399
2.6213253,0,1.7145489137621033
1.6701534,0,1.7178652559550667
1.8356807,0,1.7211815981480303
1.6076534,0,1.7244979403409937
1.6057003,0,1.727814282533957
1.0353878,0,1.7311306247269205
0.938708,0,1.734446966919884
1.4616573,0,1.7377633091128475
0.6965205,0,1.7410796513058109
2.06029,0,1.7443959934987743
1.2678096,0,1.747712335691738
0.03929396,0,1.7510286778847013
1.0749385,0,1.7543450200776647
1.2712276,0,1.757661362270628
1.2131221,0,1.7609777044635917
0.83030957,0,1.764294046656555
0.31761426,0,1.7676103888495185
0.65404004,0,1.7709267310424819
0.80491894,0,1.7742430732354455
0.9367549,0,1.777559415428409
1.5134151,0,1.7808757576213723
0.895251,0,1.7841920998143357
0.79124707,0,1.7875084420072993
0.7560908,0,1.7908247842002627
-0.16431932,0,1.794141126393226
0.9968135,0,1.7974574685861895
0.24339552,0,1.800773810779153
-0.0046513546,0,1.8040901529721165
0.25267285,0,1.80740649516508
1.2399776,0,1.8107228373580433
0.5773799,0,1.814039179551007
0.41966504,0,1.8173555217439703
1.0934932,0,1.8206718639369337
0.40159863,0,1.823988206129897
0.18529005,0,1.8273045483228607
0.5710322,0,1.830620890515824
0.7853877,0,1.8339372327087875
0.49193066,0,1.837253574901751
0.39769238,0,1.8405699170947143
0.12523146,0,1.843886259287678
1.0637081,0,1.8472026014806413
-0.28638965,0,1.8505189436736047
0.58128613,0,1.853835285866568
-0.10963182,0,1.8571516280595317
0.26048535,0,1.860467970252495
0.049547866,0,1.8637843124454585
-0.03492479,0,1.867100654638422
0.31321973,0,1.8704169968313855
-0.18678026,0,1.873733339024349
-0.28199512,0,1.8770496812173123
0.5710322,0,1.8803660234102757
-0.24781542,0,1.8836823656032393
-0.2951787,0,1.8869987077962027
0.78685254,0,1.890315049989166
0.42210644,0,1.8936313921821295
0.64329785,0,1.8969477343750931
-0.10572557,0,1.9002640765680565
-0.05885057,0,1.90358041876102
0.17161818,0,1.9068967609539833
0.09398146,0,1.910213103146947
-0.3137334,0,1.9135294453399103
-0.34840137,0,1.9168457875328737
0.13743849,0,1.920162129725837
0.5695674,0,1.9234784719188007
-0.40015918,0,1.9267948141117641
0.009997083,0,1.9301111563047275
0.8498408,0,1.933427498497691
0.28636426,0,1.9367438406906545
0.26487988,0,1.940060182883618
-0.118420884,0,1.9433765250765813
-0.30006152,0,1.9466928672695447
0.13743849,0,1.9500092094625083
0.36448926,0,1.9533255516554717
0.42943066,0,1.9566418938484351
-0.07252245,0,1.9599582360413985
0.7404658,0,1.9632745782343621
0.4597041,0,1.9665909204273255
0.4548213,0,1.969907262620289
0.27269238,0,1.9732236048132523
0.5461299,0,1.976539947006216
-0.059827134,0,1.9798562891991793
-0.1233037,0,1.9831726313921427
0.5510127,0,1.9864889735851061
0.056383803,0,1.9898053157780695
0.504626,0,1.9931216579710331
-0.27515918,0,1.9964380001639965
0.5300166,0,1.99975434235696
0.37523144,0,2.0030706845499235
-0.20094042,0,2.0063870267428867
-0.3342412,0,2.0097033689358503
-0.094983384,0,2.013019711128814
0.7565791,0,2.016336053321777
0.19359083,0,2.0196523955147407
-0.26295215,0,2.022968737707704
0.36497754,0,2.0262850799006675
0.018297864,0,2.029601422093631
0.11839552,0,2.0329177642865943
0.3815791,0,2.036234106479558
0.3532588,0,2.0395504486725216
-0.1389287,0,2.0428667908654847
0.36155957,0,2.0461831330584483
0.45091504,0,2.0494994752514115
0.20042677,0,2.052815817444375
0.014391614,0,2.0561321596373388
0.55491894,0,2.059448501830302
0.19066115,0,2.0627648440232655
0.20335646,0,2.066081186216229
0.3947627,0,2.0693975284091923
0.21312208,0,2.072713870602156
0.34398144,0,2.076030212795119
1.2619503,0,2.0793465549880827
-0.2561162,0,2.0826628971810464
0.076891616,0,2.0859792393740095
-0.009534167,0,2.089295581566973
-0.2795537,0,2.0926119237599368
-0.67408496,0,2.0959282659529
0.33030957,0,2.0992446081458636
0.16282912,0,2.1025609503388267
0.7258174,0,2.1058772925317903
-0.19654588,0,2.109193634724754
0.10228224,0,2.112509976917717
-0.118420884,0,2.1158263191106808
0.20091505,0,2.1191426613036444
0.629626,0,2.1224590034966075
-0.36646777,0,2.125775345689571
0.3166377,0,2.1290916878825343
0.2770869,0,2.132408030075498
0.67503613,0,2.1357243722684616
-0.29664356,0,2.1390407144614247
-0.07691698,0,2.1423570566543884
0.092516616,0,2.1456733988473515
-0.30933887,0,2.148989741040315
-0.26588184,0,2.1523060832332788
-0.15748338,0,2.155622425426242
0.8220088,0,2.1589387676192056
-0.24635057,0,2.162255109812169
0.052477553,0,2.1655714520051323
0.31956738,0,2.168887794198096
0.14280958,0,2.172204136391059
0.52611035,0,2.1755204785840228
-0.17847948,0,2.1788368207769864
1.0412471,0,2.1821531629699495
-0.19459276,0,2.185469505162913
-0.19068651,0,2.188785847355877
-0.10963182,0,2.19210218954884
0.96898144,0,2.1954185317418036
0.1789424,0,2.1987348739347667
0.2619502,0,2.2020512161277304
0.1032588,0,2.205367558320694
-0.36158496,0,2.208683900513657
-0.19166307,0,2.2120002427066208
-0.031995103,0,2.2153165848995844
0.0075556766,0,2.2186329270925476
0.46800488,0,2.221949269285511
0.6032588,0,2.2252656114784743
-0.41480762,0,2.228581953671438
-0.342542,0,2.2318982958644016
0.21654005,0,2.2352146380573648
-0.03053026,0,2.2385309802503284
-0.14283495,0,2.241847322443292
-0.72095996,0,2.245163664636255
0.15745802,0,2.248480006829219
0.39134473,0,2.251796349022182
-0.20338182,0,2.2551126912151456
0.004625989,0,2.258429033408109
0.31761426,0,2.2617453756010724
0.2902705,0,2.265061717794036
0.579333,0,2.268378059986999
0.013903333,0,2.2716944021799628
-0.3244756,0,2.2750107443729264
0.7180049,0,2.2783270865658896
0.4548213,0,2.281643428758853
-0.3137334,0,2.284959770951817
0.03929396,0,2.28827611314478
0.14964552,0,2.2915924553377436
-0.34449512,0,2.2949087975307068
0.67210644,0,2.2982251397236704
-0.036877915,0,2.301541481916634
0.817126,0,2.304857824109597
0.3923213,0,2.308174166302561
-0.114514634,0,2.3114905084955244
0.50218457,0,2.3148068506884876
0.17015333,0,2.318123192881451
0.4284541,0,2.3214395350744144
-0.094983384,0,2.324755877267378
-0.083752915,0,2.3280722194603416
0.5402705,0,2.3313885616533048
-0.1623662,0,2.3347049038462684
0.29124707,0,2.338021246039232
0.21556349,0,2.341337588232195
-0.46314746,0,2.344653930425159
-0.37037402,0,2.347970272618122
0.34837598,0,2.3512866148110856
0.62767285,0,2.354602957004049
0.25462598,0,2.3579192991970124
0.33665723,0,2.361235641389976
0.041247085,0,2.3645519835829396
-0.29127246,0,2.367868325775903
0.23314162,0,2.3711846679688664
-0.091565415,0,2.3745010101618296
-0.295667,0,2.377817352354793
0.704333,0,2.381133694547757
0.57249707,0,2.38445003674072
-0.19215135,0,2.3877663789336836
-0.032483384,0,2.391082721126647
-0.7356084,0,2.3943990633196104
0.049547866,0,2.397715405512574
0.03489943,0,2.401031747705537
-0.6233037,0,2.404348089898501
0.044176772,0,2.4076644320914644
-0.09254198,0,2.4109807742844276
-0.01832323,0,2.414297116477391
0.3532588,0,2.4176134586703544
0.47923535,0,2.420929800863318
-0.35670215,0,2.4242461430562816
0.22484083,0,2.427562485249245
0.1164424,0,2.4308788274422084
0.3683955,0,2.434195169635172
0.115465835,0,2.437511511828135
0.82542676,0,2.440827854021099
0.7150752,0,2.444144196214062
0.4235713,0,2.4474605384070256
-0.06178026,0,2.450776880599989
-0.26344043,0,2.4540932227929524
-0.38355762,0,2.457409564985916
-0.42701465,0,2.4607259071788796
-0.072034165,0,2.464042249371843
0.26243848,0,2.4673585915648064
0.43577832,0,2.4706749337577696
-0.09010057,0,2.473991275950733
0.15452833,0,2.477307618143697
0.5773799,0,2.48062396033666
0.38255566,0,2.4839403025296236
-0.1960576,0,2.4872566447225872
0.3088252,0,2.4905729869155504
0.360583,0,2.493889329108514
0.85911816,0,2.497205671301477
-0.12672167,0,2.500522013494441
-0.12672167,0,2.5038383556874044
0.4909541,0,2.5071546978803676
0.35130566,0,2.510471040073331
0.39134473,0,2.513787382266295
0.32005566,0,2.517103724459258
0.24681349,0,2.5204200666522216
-0.11646776,0,2.523736408845185
-0.667249,0,2.5270527510381484
0.423083,0,2.530369093231112
-0.26344043,0,2.533685435424075
-0.29420215,0,2.537001777617039
-0.49439746,0,2.5403181198100024
0.20677443,0,2.5436344620029656
0.24974318,0,2.5469508041959292
0.53685254,0,2.5502671463888924
0.59593457,0,2.553583488581856
0.27855176,0,2.5568998307748196
-0.2668584,0,2.560216172967783
0.69798535,0,2.5635325151607464
0.8117549,0,2.5668488573537096
0.21409865,0,2.570165199546673
-0.001721667,0,2.573481541739637
0.07884474,0,2.5767978839326
-0.3713506,0,2.5801142261255636
-0.47095996,0,2.5834305683185272
0.25853223,0,2.5867469105114904
-0.048596665,0,2.590063252704454
0.93724316,0,2.593379594897417
0.24339552,0,2.596695937090381
0.42015332,0,2.6000122792833444
0.61204785,0,2.6033286214763076
0.582751,0,2.6066449636692712
0.030504895,0,2.609961305862235
1.0334346,0,2.613277648055198
0.5163447,0,2.6165939902481616
-0.2902959,0,2.619910332441125
0.8766963,0,2.6232266746340884
-0.714124,0,2.626543016827052
0.3840205,0,2.629859359020015
-0.3654912,0,2.633175701212979
-0.3322881,0,2.6364920434059425
0.62816113,0,2.6398083855989056
-0.11353807,0,2.6431247277918692
1.4553096,0,2.6464410699848324
0.055895522,0,2.649757412177796
1.0788448,0,2.6530737543707597
0.60179394,0,2.656390096563723
0.09105177,0,2.6597064387566864
0.11351271,0,2.66302278094965
0.67943066,0,2.6663391231426132
0.30443066,0,2.669655465335577
-0.25513965,0,2.67297180752854
-0.02613573,0,2.6762881497215036
0.119372085,0,2.6796044919144673
0.15355177,0,2.6829208341074304
0.12864943,0,2.686237176300394
0.3063838,0,2.689553518493357
0.95286816,0,2.692869860686321
0.9001338,0,2.6961862028792845
-0.43678027,0,2.6995025450722476
0.46556348,0,2.7028188872652112
0.22337599,0,2.706135229458175
1.0505245,0,2.709451571651138
0.3088252,0,2.7127679138441017
-0.0686162,0,2.716084256037065
-0.3527959,0,2.7194005982300284
-0.17603807,0,2.722716940422992
